category,auc,ap
B1,0.8094136418941946,0.28690612527394105
B2,0.8105320617503549,0.10634992982946834
B4,0.7047983910905342,0.29315472916885776
B5,0.7619998738781533,0.00781314960513717
B6,0.7410881721425193,0.09276632060538448
G,0.8049558872750442,0.08727709148187666
