category,auc,ap
B1,0.9544051823063682,0.7466134307205073
B2,0.9648376532629924,0.4872104199801209
B4,0.9776980417785603,0.9283156354665233
B5,0.9642394265465268,0.3310374230072349
B6,0.959429938947966,0.454215894502985
G,0.9797272239764951,0.6277329209025456
