category,auc,ap
B1,0.8743920495518862,0.534311426851069
B2,0.8650763346416648,0.34174474588051096
B4,0.8696113155573759,0.6172619629267224
B5,0.6527800383464278,0.04709232663134733
B6,0.835306380214503,0.19568294159707542
G,0.8986087951532035,0.2544272687803281
