category,auc,ap
B1,0.9681231378927233,0.8136003418142147
B2,0.9798112782550185,0.5849330263736531
B4,0.981189931012255,0.9366760069334854
B5,0.9881070769482225,0.42568856398120547
B6,0.9642841003957403,0.4817621534073178
G,0.9872589826533749,0.7308659594889346
