category,auc,ap
B1,0.9695122157430629,0.8103970037413957
B2,0.9784403528839395,0.5802425084890787
B4,0.9831428206818115,0.9395801918292546
B5,0.985084934568574,0.42512821764654807
B6,0.9627194109770817,0.48339899638082146
G,0.9881721385628324,0.7202126432423023
