category,auc,ap
B1,0.9721908874903441,0.8200278589719642
B2,0.9800743332975953,0.5804273567384052
B4,0.9830293679828302,0.9387858850012512
B5,0.9906688303809347,0.4946877695506272
B6,0.9637369358059629,0.4869630345423309
G,0.9881625796726801,0.7262277354281144
