category,auc,ap
B1,0.9589292824798801,0.7701420813713985
B2,0.9681839307400221,0.5137479777402356
B4,0.9705722407195383,0.9108912371292659
B5,0.9558322234245633,0.42017501175125244
B6,0.9521616732427345,0.4277177163406025
G,0.976776360524796,0.6094849400382835
