category,auc,ap
B1,0.9764167757592359,0.8219037107650629
B2,0.978505952515115,0.5527891332422281
B4,0.9793119902585291,0.9316799174884529
B5,0.970181906642887,0.5292758564302491
B6,0.9647090813403826,0.46810994923386856
G,0.9883809863783325,0.6926959604170717
