category,auc,ap
B1,0.9661999435258969,0.804155437499256
B2,0.9773443233475404,0.5750549531478785
B4,0.9803568052045116,0.932524711504771
B5,0.9770472865245995,0.37980098472201745
B6,0.9673493739796505,0.4934817396471993
G,0.9892826115588587,0.7067424542382396
