category,auc,ap
B1,0.9580038331799465,0.7548652498415743
B2,0.9668117777391925,0.4883543515200023
B4,0.9745721835813717,0.9188604960190903
B5,0.956604507354939,0.309088787712385
B6,0.9537046619131181,0.45427150859223214
G,0.9805019176590124,0.6061056571724511
