category,auc,ap
B1,0.9669396991947352,0.775102663473668
B2,0.9707707376470742,0.5182877222525536
B4,0.9776406493504415,0.9190774180716597
B5,0.9686749946678828,0.3554498383433325
B6,0.9543165908873983,0.4250459675433051
G,0.9778977116441486,0.6166167835515599
