category,auc,ap
B1,0.9617053355190199,0.7585651586564576
B2,0.9719164324021505,0.5291204137025178
B4,0.9740035464918575,0.9145922276575038
B5,0.9624893273567492,0.4843801944558397
B6,0.9533567268791642,0.39756413874214874
G,0.9728793305376084,0.6134195995547722
