category,auc,ap
B1,0.9692110722394723,0.8110210585120954
B2,0.9797037833952705,0.5654451134519749
B4,0.9814941280545665,0.9373739697828247
B5,0.988512665741299,0.46201888946747915
B6,0.9602584950592452,0.4516013494950518
G,0.9861876268489854,0.672516766601808
