category,auc,ap
B1,0.966459588580426,0.7733066606918105
B2,0.9703395234068355,0.5251895968762421
B4,0.9738104654034196,0.9118299704982405
B5,0.9643729827015295,0.3866787180678692
B6,0.9500103688827158,0.4245160916699827
G,0.9763233055886859,0.6012490775158322
