category,auc,ap
B1,0.9690979285655614,0.8094566800596871
B2,0.9735306390450498,0.561218451830865
B4,0.9841904823916786,0.9436683130583102
B5,0.9834282601079923,0.43359451407528593
B6,0.965491781511141,0.5094401766926533
G,0.9844466451117058,0.6666903194420293
