category,auc,ap
B1,0.9673805393604114,0.7772280075289733
B2,0.970736480713859,0.5148633866600861
B4,0.9762110869023236,0.9157425556311454
B5,0.9679472627705625,0.32348125995193616
B6,0.9538085897713967,0.4272519727346764
G,0.9786354860779883,0.588997706568084
