category,auc,ap
B1,0.9671214701622822,0.7746324793163616
B2,0.9703407177869221,0.5204979535653609
B4,0.9780832984064262,0.9159502344302916
B5,0.9612634276185432,0.27815127347065505
B6,0.952393033922151,0.4197015591745474
G,0.9761311199569309,0.6150107120392272
