category,auc,ap
B1,0.9646167967076392,0.7687705541593649
B2,0.9687404981693384,0.5205980144830029
B4,0.9735939192539379,0.9098632920735964
B5,0.9654608211093453,0.3535066125450349
B6,0.954323247747307,0.46751888594252894
G,0.9755588327499022,0.5939178526203578
