category,auc,ap
B1,0.9668149958737313,0.7785033757099151
B2,0.9708277640805756,0.5199970061695461
B4,0.9759081341415065,0.91524860423518
B5,0.9689643253343214,0.43443840446292553
B6,0.951469989001216,0.44518557014204463
G,0.9769441362530877,0.6156693417718965
