category,auc,ap
B1,0.9749482803788695,0.8280845849312137
B2,0.9805270555067516,0.5935090029643613
B4,0.9841676395160339,0.9419338535838703
B5,0.973416668699185,0.5740373630114983
B6,0.9647729239933713,0.4866546957235651
G,0.9878507060561555,0.7068419231018913
