category,auc,ap
B1,0.9365139207031747,0.7422660455007967
B2,0.9623790049039221,0.50298755728622
B4,0.9628418134277941,0.8735401330244347
B5,0.9448407256169251,0.24434996643896256
B6,0.9492764808291435,0.3114473294699834
G,0.9784717965838953,0.4905914157291427
