category,auc,ap
B1,0.9275437530578331,0.6868561105559098
B2,0.9364893242037662,0.44162678212490564
B4,0.9443861891363267,0.8108431315156752
B5,0.9084055194472027,0.09206865478528482
B6,0.9325298881139268,0.28629745236949306
G,0.9669418295126461,0.44349882172665506
