category,auc,ap
B1,0.9766925276004639,0.8285653324258578
B2,0.9792750648356932,0.5808570166599052
B4,0.9851657203636047,0.9469159438470663
B5,0.9814524408680835,0.5512644094171009
B6,0.9650655255989825,0.4668188288494084
G,0.9891746511947739,0.7123831569604939
