category,auc,ap
B1,0.9773040822908058,0.8404090187218866
B2,0.9796635597772558,0.5855807199375267
B4,0.9816685861793285,0.9415137000688794
B5,0.9854421196342789,0.5566011812415961
B6,0.9652434404170073,0.48929229766990145
G,0.9891065669611625,0.7251643300514949
