category,auc,ap
B1,0.9634965940672697,0.7835908375680071
B2,0.9655636929257206,0.5188461027153723
B4,0.9763842058147627,0.9155809345874466
B5,0.9676868236554997,0.3686479626540679
B6,0.9543379416366569,0.4476437746225352
G,0.9814703662648281,0.67653599270884
