category,auc,ap
B1,0.917725902977482,0.6699933147656703
B2,0.9399231669527341,0.44689084594259315
B4,0.9375851294725369,0.8081908110231245
B5,0.9110848456567082,0.10623538777111509
B6,0.9362269888243016,0.28886353049707547
G,0.9569185640247908,0.4016560800739973
