category,auc,ap
B1,0.9273353632899517,0.7266632419384914
B2,0.9523567034234206,0.4923455895364842
B4,0.9593445896709678,0.8650992858419155
B5,0.9316282455353644,0.18371924401515619
B6,0.9459873956197503,0.3129932962220535
G,0.9772052848282389,0.47695077795362506
