category,auc,ap
B1,0.9612415296824864,0.7666828340949698
B2,0.9651557795284378,0.5173966600109946
B4,0.9705170183047713,0.9015620470910423
B5,0.9610926614825246,0.31870625789430707
B6,0.9474469352182456,0.4608015273483181
G,0.9771517080698046,0.6047156055010006
